"","video","corpus","utt.num","speech.act","elicit.action","parent.exec","child.exec","action.has","event.start","event.end","Key","VerbOnset","age_months","age_group","is.imperative","age_scaled"
"731","A28","A",330,"imperative",1,1,"0","1","1205472","1208608","A28,330","1211.922698",11,12,"TRUE",-3.20610288675056
"732","A28","A",335,"imperative",1,1,"0","1","1220487","122087","A28,335","1221.3274",11,12,"TRUE",-3.20610288675056
"733","A28","A",336,"imperative",1,NA,".",NA,".",".","A28,336",NA,11,12,"TRUE",-3.20610288675056
"734","A28","A",337,"imperative",1,NA,".",NA,".",".","A28,337",NA,11,12,"TRUE",-3.20610288675056
"735","A29","A",6,"imperative",1,0,"1","1","20660","33454","A29,6","21.736818",18,19,"TRUE",3.79389711324944
"736","A29","A",8,"imperative",1,0,"1","1","20660","37607","A29,8","25.969934",18,19,"TRUE",3.79389711324944
"737","A29","A",14,"imperative",1,NA,".",NA,".",".","A29,14",NA,18,19,"TRUE",3.79389711324944
"738","A29","A",16,"imperative",1,0,"0","0","","","A29,16","54.827471",18,19,"TRUE",3.79389711324944
"739","A29","A",18,"interrogative",1,1,"0","1","62502","67640","A29,18","62.594953",18,19,"FALSE",3.79389711324944
"740","A29","A",35,NA,1,0,"1","1","137844","155117","A29,35","144.660432",18,19,"FALSE",3.79389711324944
"741","A29","A",36,"declarative",1,0,"1","1","136376","156521","A29,36","145.883754",18,19,"FALSE",3.79389711324944
"742","A29","A",40,"imperative",1,1,"0","1","162669","165204","A29,40",NA,18,19,"TRUE",3.79389711324944
"743","A29","A",48,"imperative",1,0,"1","1","191831","206245","A29,48","193.175674",18,19,"TRUE",3.79389711324944
"744","A29","A",60,"imperative",1,1,"1","1","261167","262568","A29,60","262.375633",18,19,"TRUE",3.79389711324944
"745","A29","A",66,"interrogative",1,NA,".",NA,".",".","A29,66",NA,18,19,"FALSE",3.79389711324944
"746","A29","A",67,"interrogative",1,NA,".",NA,".",".","A29,67",NA,18,19,"FALSE",3.79389711324944
"747","A29","A",69,"imperative",1,NA,".",NA,".",".","A29,69",NA,18,19,"TRUE",3.79389711324944
"748","A29","A",78,"declarative",1,NA,".",NA,".",".","A29,78",NA,18,19,"FALSE",3.79389711324944
"749","A29","A",80,"imperative",1,NA,".",NA,".",".","A29,80",NA,18,19,"TRUE",3.79389711324944
"750","A29","A",83,"imperative",1,0,"1","1","368808","371811","A29,83","369.754894",18,19,"TRUE",3.79389711324944
"751","A29","A",84,"imperative",1,0,"1","1","368808","371811","A29,84","371.024341",18,19,"TRUE",3.79389711324944
"752","A29","A",88,"imperative",1,NA,".",NA,".",".","A29,88",NA,18,19,"TRUE",3.79389711324944
"753","A29","A",89,"imperative",1,NA,".",NA,".",".","A29,89",NA,18,19,"TRUE",3.79389711324944
"754","A29","A",103,"imperative",1,0,"1","1","447553","449622","A29,103","448.583263",18,19,"TRUE",3.79389711324944
"755","A29","A",104,"imperative",1,0,"1","1","447553","449622","A29,104","450.439898",18,19,"TRUE",3.79389711324944
"756","A29","A",108,"imperative",1,0,"1","1","467573","479986","A29,108","466.573429",18,19,"TRUE",3.79389711324944
"757","A29","A",113,"imperative",1,1,"0","1","482789","484857","A29,113","482.28644",18,19,"TRUE",3.79389711324944
"758","A29","A",132,"imperative",1,1,"1","1","601674","605244","A29,132","604.751088",18,19,"TRUE",3.79389711324944
"759","A29","A",134,"imperative",1,1,"1","1","601674","605244","A29,134","605.820468",18,19,"TRUE",3.79389711324944
"760","A29","A",135,"imperative",1,1,"1","1","601674","605244","A29,135","606.735937",18,19,"TRUE",3.79389711324944
"761","A29","A",145,"imperative",1,0,"1","1","653693","660299","A29,145","652.577633",18,19,"TRUE",3.79389711324944
"762","A29","A",150,"declarative",1,0,"0","0","","","A29,150","670.741825",18,19,"FALSE",3.79389711324944
"763","A29","A",151,"declarative",1,0,"0","0","","","A29,151","672.305213",18,19,"FALSE",3.79389711324944
"764","A29","A",152,"declarative",1,0,"0","0","","","A29,152","677.3167",18,19,"FALSE",3.79389711324944
"765","A3","A",9,"imperative",1,0,"1","1","12812","27693","A3,9","23.233933",12,12,"TRUE",-2.20610288675056
"766","A3","A",10,"imperative",1,0,"1","1","14814","27693","A3,10","25.236297",12,12,"TRUE",-2.20610288675056
"767","A3","A",14,"imperative",1,0,"1","1","33899","35101","A3,14","32.873519",12,12,"TRUE",-2.20610288675056
"768","A3","A",29,"imperative",1,1,"1","1","32348","83215","A3,29","80.639471",12,12,"TRUE",-2.20610288675056
"769","A3","A",34,"imperative",1,0,"1","1","106105","110976","A3,34","107.353606",12,12,"TRUE",-2.20610288675056
"770","A3","A",58,"imperative",1,1,"1","1","320386","321320","A3,58","319.635135",12,12,"TRUE",-2.20610288675056
"771","A3","A",61,"imperative",1,0,"1","1","385851","395127","A3,61","393.028055",12,12,"TRUE",-2.20610288675056
"772","A3","A",63,"interrogative",1,0,"1","1","401867","403002","A3,63",NA,12,12,"FALSE",-2.20610288675056
"773","A3","A",64,"imperative",1,0,"1","1","401867","403002","A3,64","402.442428",12,12,"TRUE",-2.20610288675056
"774","A3","A",65,"imperative",1,1,"0","1","405805","411744","A3,65","404.424566",12,12,"TRUE",-2.20610288675056
"775","A3","A",66,"declarative",1,0,"0","0","","","A3,66",NA,12,12,"FALSE",-2.20610288675056
"776","A3","A",68,"declarative",1,0,"0","0","","","A3,68","413.78874",12,12,"FALSE",-2.20610288675056
"777","A3","A",70,"imperative",1,0,"1","1","425958","427960","A3,70","426.868407",12,12,"TRUE",-2.20610288675056
"778","A3","A",71,"imperative",1,0,"1","1","425958","427960","A3,71","428.769641",12,12,"TRUE",-2.20610288675056
"779","A3","A",74,"imperative",1,0,"1","1","432164","435634","A3,74","434.756507",12,12,"TRUE",-2.20610288675056
"780","A3","A",75,"imperative",1,0,"1","1","435501","437837","A3,75","436.475708",12,12,"TRUE",-2.20610288675056
"781","A3","A",78,"declarative",1,0,"0","0","","","A3,78","442.644607",12,12,"FALSE",-2.20610288675056
"782","A3","A",79,"imperative",1,1,"0","1","446178","447580","A3,79","446.259494",12,12,"TRUE",-2.20610288675056
"783","A3","A",80,"imperative",1,1,"0","1","446178","447580","A3,80","447.553952",12,12,"TRUE",-2.20610288675056
"784","A3","A",81,"imperative",1,0,"0","0","","","A3,81","452.630652",12,12,"TRUE",-2.20610288675056
"785","A3","A",82,"imperative",1,1,"1","1","456655","463996","A3,82",NA,12,12,"TRUE",-2.20610288675056
"786","A3","A",85,"declarative",1,0,"1","1","514180","521253","A3,85","518.310269",12,12,"FALSE",-2.20610288675056
"787","A3","A",86,"declarative",1,0,"1","1","514180","521253","A3,86","521.243024",12,12,"FALSE",-2.20610288675056
"788","A3","A",87,"declarative",1,0,"1","1","514180","521253","A3,87","523.449852",12,12,"FALSE",-2.20610288675056
"789","A3","A",95,"imperative",1,0,"1","1","560693","571079","A3,95","560.013275",12,12,"TRUE",-2.20610288675056
"790","A3","A",98,"imperative",1,0,"1","1","560693","578177","A3,98","565.979915",12,12,"TRUE",-2.20610288675056
"791","A3","A",99,"imperative",1,0,"1","1","560693","578177","A3,99","567.072113",12,12,"TRUE",-2.20610288675056
"792","A3","A",100,"imperative",1,0,"1","1","560693","578177","A3,100","569.883513",12,12,"TRUE",-2.20610288675056
"793","A3","A",101,"declarative",1,1,"0","1","575708","582314","A3,101","575.748299",12,12,"FALSE",-2.20610288675056
"794","A3","A",102,"declarative",1,1,"0","1","575708","582314","A3,102","578.35744",12,12,"FALSE",-2.20610288675056
"795","A3","A",103,"declarative",1,1,"0","1","575708","582314","A3,103","579.955285",12,12,"FALSE",-2.20610288675056
"796","A3","A",114,"imperative",1,0,"1","1","650383","650916","A3,114","647.819196",12,12,"TRUE",-2.20610288675056
"797","A3","A",115,"imperative",1,0,"1","1","659725","660972","A3,115","655.363456",12,12,"TRUE",-2.20610288675056
"798","A3","A",116,"imperative",1,0,"0","0","","","A3,116","662.408786",12,12,"TRUE",-2.20610288675056
"799","A3","A",119,"imperative",1,0,"1","1","669468","670202","A3,119","670.37779",12,12,"TRUE",-2.20610288675056
"800","A3","A",124,"imperative",1,1,"1","1","692291","700099","A3,124","689.858807",12,12,"TRUE",-2.20610288675056
"801","A3","A",125,"imperative",1,1,"1","1","704970","708040","A3,125","703.879863",12,12,"TRUE",-2.20610288675056
"802","A3","A",126,"imperative",1,0,"0","0","","","A3,126","722.314785",12,12,"TRUE",-2.20610288675056
"803","A31","A",18,"interrogative",1,1,"0","1","60186","69462","A31,18",NA,6,6,"FALSE",-8.20610288675056
"804","A31","A",19,"interrogative",1,1,"0","1","60186","69462","A31,19",NA,6,6,"FALSE",-8.20610288675056
"805","A31","A",20,"imperative",1,0,"1","1","69262","70263","A31,20","70.513032",6,6,"TRUE",-8.20610288675056
"806","A31","A",28,"imperative",1,1,"0","1","89454","99462","A31,28","88.881292",6,6,"TRUE",-8.20610288675056
"807","A31","A",29,"imperative",1,0,"1","1","99426","100343","A31,29","89.469452",6,6,"TRUE",-8.20610288675056
"808","A31","A",30,"interrogative",1,0,"1","1","99426","107367","A31,30","92.187559",6,6,"FALSE",-8.20610288675056
"809","A31","A",32,"imperative",1,0,"1","1","109235","109769","A31,32","97.810987",6,6,"TRUE",-8.20610288675056
"810","A31","A",40,"interrogative",1,0,"1","1","109235","109769","A31,40","121.309497",6,6,"FALSE",-8.20610288675056
"811","A32","A",1,"imperative",1,1,"0","1","1","1405","A32,1","1.544057",6,6,"TRUE",-8.20610288675056
"812","A32","A",2,"imperative",1,1,"0","1","1","1405","A32,2","3.033588",6,6,"TRUE",-8.20610288675056
"813","A32","A",4,"imperative",1,1,"0","1","1","1405","A32,4","7.402212",6,6,"TRUE",-8.20610288675056
"814","A32","A",5,"declarative",1,0,"1","1","25622","30627","A32,5",NA,6,6,"FALSE",-8.20610288675056
"815","A32","A",24,"interrogative",1,0,"1","1","109973","111508","A32,24","118.339748",6,6,"FALSE",-8.20610288675056
"816","A32","A",34,"imperative",1,0,"1","1","148812","150280","A32,34","148.320217",6,6,"TRUE",-8.20610288675056
"817","A32","A",35,"interrogative",1,0,"1","1","153684","156219","A32,35",NA,6,6,"FALSE",-8.20610288675056
"818","A32","A",37,"declarative",1,0,"1","1","159022","172897","A32,37","162.1731",6,6,"FALSE",-8.20610288675056
"819","A32","A",45,"imperative",1,NA,".",NA,".",".","A32,45",NA,6,6,"TRUE",-8.20610288675056
"820","A32","A",55,"imperative",1,1,"1","1","228492","236700","A32,55","235.234948",6,6,"TRUE",-8.20610288675056
"821","A33","A",1,"imperative",1,0,"1","1","4557","5758","A33,1","4.090643",6,6,"TRUE",-8.20610288675056
"822","A33","A",8,"interrogative",1,1,"1","1","11687","39299","A33,8",NA,6,6,"FALSE",-8.20610288675056
"823","A33","A",11,"interrogative",1,0,"1","1","33452","37456","A33,11",NA,6,6,"FALSE",-8.20610288675056
"824","A33","A",23,"interrogative",1,0,"1","1","106592","127279","A33,23",NA,6,6,"FALSE",-8.20610288675056
"825","A33","A",42,"declarative",1,0,"1","1","192745","198084","A33,42",NA,6,6,"FALSE",-8.20610288675056
"826","A33","A",43,"imperative",1,0,"1","1","192745","198084","A33,43","197.837061",6,6,"TRUE",-8.20610288675056
"827","A33","A",57,"declarative",1,0,"0","0","","","A33,57",NA,6,6,"FALSE",-8.20610288675056
"828","A33","A",66,"declarative",1,0,"1","1","274560","277229","A33,66",NA,6,6,"FALSE",-8.20610288675056
"829","A33","A",85,"declarative",1,0,"1","1","353572","357043","A33,85",NA,6,6,"FALSE",-8.20610288675056
"830","A33","A",95,"declarative",1,NA,".",NA,".",".","A33,95",NA,6,6,"FALSE",-8.20610288675056
"831","A33","A",103,"imperative",1,0,"0","0","","","A33,103","387.086309",6,6,"TRUE",-8.20610288675056
"832","A33","A",138,"imperative",1,0,"1","1","435054","437790","A33,138",NA,6,6,"TRUE",-8.20610288675056
"833","A35","A",6,"declarative",1,0,"1","1","11325","15463","A35,6",NA,6,6,"FALSE",-8.20610288675056
"834","A35","A",15,"declarative",1,1,"0","1","28276","31212","A35,15",NA,6,6,"FALSE",-8.20610288675056
"835","A35","A",16,"declarative",1,0,"1","1","31546","34282","A35,16","29.320454",6,6,"FALSE",-8.20610288675056
"836","A35","A",17,"imperative",1,0,"1","1","31546","34282","A35,17","31.144127",6,6,"TRUE",-8.20610288675056
"837","A35","A",18,"imperative",1,0,"1","1","41756","45026","A35,18","32.678765",6,6,"TRUE",-8.20610288675056
"838","A35","A",27,"declarative",1,1,"1","1","57305","61949","A35,27","53.119274",6,6,"FALSE",-8.20610288675056
"839","A35","A",37,"declarative",1,1,"0","1","88202","89804","A35,37",NA,6,6,"FALSE",-8.20610288675056
"840","A35","A",38,"declarative",1,1,"0","1","88202","89804","A35,38",NA,6,6,"FALSE",-8.20610288675056
"841","A35","A",46,"declarative",1,1,"0","1","102483","106087","A35,46",NA,6,6,"FALSE",-8.20610288675056
"842","A35","A",55,"imperative",1,0,"1","1","125973","137263","A35,55",NA,6,6,"TRUE",-8.20610288675056
"843","A35","A",56,"interrogative",1,0,"1","1","138786","141888","A35,56","128.025582",6,6,"FALSE",-8.20610288675056
"844","A35","A",57,"interrogative",1,0,"1","1","138720","139921","A35,57","129.480854",6,6,"FALSE",-8.20610288675056
"845","A35","A",58,"imperative",1,1,"0","1","138920","152852","A35,58","131.526225",6,6,"TRUE",-8.20610288675056
"846","A35","A",59,"imperative",1,0,"1","1","138786","141888","A35,59","133.05546",6,6,"TRUE",-8.20610288675056
"847","A35","A",59,"imperative",1,NA,"","1","138786","141888","A35,59","133.05546",6,6,"TRUE",-8.20610288675056
"848","A35","A",61,"imperative",1,0,"1","1","138786","141888","A35,61","136.771433",6,6,"TRUE",-8.20610288675056
"849","A35","A",61,"imperative",1,NA,"","1","138786","141888","A35,61","136.771433",6,6,"TRUE",-8.20610288675056
"850","A35","A",62,"imperative",1,0,"1","1","138786","141888","A35,62","138.281888",6,6,"TRUE",-8.20610288675056
"851","A35","A",62,"imperative",1,NA,"","1","138786","141888","A35,62","138.281888",6,6,"TRUE",-8.20610288675056
"852","A35","A",68,"interrogative",1,0,"1","1","148529","161117","A35,68","150.322786",6,6,"FALSE",-8.20610288675056
"853","A35","A",69,"interrogative",1,0,"1","1","148529","163556","A35,69","152.909095",6,6,"FALSE",-8.20610288675056
"854","A35","A",72,"imperative",1,0,"1","1","160541","164412","A35,72","155.975656",6,6,"TRUE",-8.20610288675056
"855","A35","A",76,"imperative",1,0,"1","1","154669","174956","A35,76","163.710431",6,6,"TRUE",-8.20610288675056
"856","A35","A",77,"interrogative",1,0,"1","1","154669","174956","A35,77","164.846788",6,6,"FALSE",-8.20610288675056
"857","A35","A",82,"declarative",1,1,"0","1","177692","181896","A35,82",NA,6,6,"FALSE",-8.20610288675056
"858","A35","A",92,"declarative",1,0,"0","0","","","A35,92",NA,6,6,"FALSE",-8.20610288675056
"859","A35","A",93,"declarative",1,1,"1","1","212393","221463","A35,93",NA,6,6,"FALSE",-8.20610288675056
"860","A35","A",111,"interrogative",1,1,"0","1","271786","280273","A35,111","269.119218",6,6,"FALSE",-8.20610288675056
"861","A35","A",112,"interrogative",1,1,"0","1","271586","283425","A35,112",NA,6,6,"FALSE",-8.20610288675056
"862","A35","A",117,"interrogative",1,0,"0","0","","","A35,117","298.156715",6,6,"FALSE",-8.20610288675056
"863","A35","A",118,"imperative",1,0,"0","0","","","A35,118","298.800517",6,6,"TRUE",-8.20610288675056
"864","A35","A",130,"imperative",1,1,"0","1","346861","352333","A35,130",NA,6,6,"TRUE",-8.20610288675056
"865","A35","A",132,"imperative",1,1,"1","1","353401","357739","A35,132","351.019779",6,6,"TRUE",-8.20610288675056
"866","A35","A",132,NA,1,NA,"","1","353401","357739","A35,132","351.019779",6,6,"FALSE",-8.20610288675056
"867","A35","A",147,"interrogative",1,0,"1","1","402183","406054","A35,147",NA,6,6,"FALSE",-8.20610288675056
"868","A35","A",147,"interrogative",1,NA,"","","","","A35,147",NA,6,6,"FALSE",-8.20610288675056
"869","A35","A",162,"imperative",1,0,"1","1","454902","461109","A35,162","454.15355",6,6,"TRUE",-8.20610288675056
"870","A35","A",162,"imperative",1,NA,"","1","454902","461109","A35,162","454.15355",6,6,"TRUE",-8.20610288675056
"871","A35","A",168,"imperative",1,1,"1","1","475390","486881","A35,168","476.152905",6,6,"TRUE",-8.20610288675056
"872","A35","A",171,"imperative",1,1,"1","1","475390","496010","A35,171","484.888444",6,6,"TRUE",-8.20610288675056
"873","A35","A",172,"imperative",1,1,"1","1","475390","496010","A35,172","485.427884",6,6,"TRUE",-8.20610288675056
"874","A35","A",177,"imperative",1,1,"1","1","514896","524572","A35,177","511.874691",6,6,"TRUE",-8.20610288675056
"875","A35","A",177,"imperative",1,NA,"","1","514896","524572","A35,177","511.874691",6,6,"TRUE",-8.20610288675056
"876","A35","A",179,"imperative",1,1,"1","1","513161","516097","A35,179","513.802697",6,6,"TRUE",-8.20610288675056
"877","A35","A",184,"interrogative",1,0,"0","0","","","A35,184",NA,6,6,"FALSE",-8.20610288675056
"878","A35","A",185,"interrogative",1,1,"0","1","547929","5779427","A35,185",NA,6,6,"FALSE",-8.20610288675056
"879","A36","A",10,"imperative",1,NA,".",NA,".",".","A36,10",NA,6,6,"TRUE",-8.20610288675056
"880","A36","A",15,"imperative",1,1,"1","1","21627","25431","A36,15",NA,6,6,"TRUE",-8.20610288675056
"881","A36","A",24,"imperative",1,1,"1","1","54660","59999","A36,24","55.302599",6,6,"TRUE",-8.20610288675056
"882","A36","A",30,"declarative",1,1,"0","1","73079","76549","A36,30",NA,6,6,"FALSE",-8.20610288675056
"883","A36","A",59,"imperative",1,0,"1","1","169709","179319","A36,59",NA,6,6,"TRUE",-8.20610288675056
"884","A36","A",82,"declarative",1,1,"0","1","249552","252725","A36,82",NA,6,6,"FALSE",-8.20610288675056
"885","A36","A",95,"imperative",1,NA,".",NA,".",".","A36,95",NA,6,6,"TRUE",-8.20610288675056
"886","A36","A",96,"imperative",1,NA,".",NA,".",".","A36,96",NA,6,6,"TRUE",-8.20610288675056
"887","A36","A",105,"imperative",1,0,"1","1","305712","308781","A36,105","303.526678",6,6,"TRUE",-8.20610288675056
"888","A36","A",123,"declarative",1,NA,".",NA,".",".","A36,123",NA,6,6,"FALSE",-8.20610288675056
"889","A36","A",171,"declarative",1,1,"0","1","439312","449789","A36,171",NA,6,6,"FALSE",-8.20610288675056
"890","A36","A",216,"declarative",1,0,"1","1","571044","578184","A36,216",NA,6,6,"FALSE",-8.20610288675056
"891","A36","A",222,"declarative",1,0,"0","0","","","A36,222",NA,6,6,"FALSE",-8.20610288675056
"892","A38","A",4,"imperative",1,1,"1","1","1029","17588","A38,4","6.420415",6,6,"TRUE",-8.20610288675056
"893","A38","A",5,"imperative",1,1,"1","1","1029","17588","A38,5","8.296156",6,6,"TRUE",-8.20610288675056
"894","A38","A",6,"interrogative",1,0,"1","1","14842","22874","A38,6",NA,6,6,"FALSE",-8.20610288675056
"895","A38","A",16,"imperative",1,1,"1","1","63224","67628","A38,16",NA,6,6,"TRUE",-8.20610288675056
"896","A38","A",30,"imperative",1,1,"1","1","121549","128289","A38,30","123.349464",6,6,"TRUE",-8.20610288675056
"897","A38","A",52,"imperative",1,NA,".",NA,".",".","A38,52",NA,6,6,"TRUE",-8.20610288675056
"898","A38","A",53,"imperative",1,0,"1","1","213574","215777","A38,53","213.438389",6,6,"TRUE",-8.20610288675056
"899","A38","A",56,"imperative",1,1,"0","1","229791","233995","A38,56","230.266739",6,6,"TRUE",-8.20610288675056
"900","A38","A",63,"imperative",1,0,"1","1","240335","245807","A38,63","241.783776",6,6,"TRUE",-8.20610288675056
"901","A38","A",68,"imperative",1,0,"1","1","261556","265293","A38,68","261.926623",6,6,"TRUE",-8.20610288675056
"902","A38","A",69,NA,1,0,"1","1","261556","265293","A38,69","263.905873",6,6,"FALSE",-8.20610288675056
"903","A38","A",76,"interrogative",1,1,"0","1","292320","296524","A38,76",NA,6,6,"FALSE",-8.20610288675056
"904","A38","A",77,"declarative",1,1,"0","1","292320","296524","A38,77",NA,6,6,"FALSE",-8.20610288675056
"905","A38","A",80,"imperative",1,0,"0","0","","","A38,80","303.762497",6,6,"TRUE",-8.20610288675056
"906","A38","A",83,"imperative",1,0,"1","1","311205","316678","A38,83","309.537484",6,6,"TRUE",-8.20610288675056
"907","A38","A",84,"imperative",1,0,"1","1","311272","316878","A38,84","311.849972",6,6,"TRUE",-8.20610288675056
"908","A38","A",85,"declarative",1,0,"0","0","","","A38,85","314.716128",6,6,"FALSE",-8.20610288675056
"909","A38","A",91,"imperative",1,0,"0","0","","","A38,91","351.463676",6,6,"TRUE",-8.20610288675056
"910","A38","A",92,"imperative",1,0,"0","0","","","A38,92","358.678725",6,6,"TRUE",-8.20610288675056
"911","A38","A",111,"declarative",1,NA,".",NA,".",".","A38,111",NA,6,6,"FALSE",-8.20610288675056
"912","A38","A",112,"declarative",1,NA,".",NA,".",".","A38,112",NA,6,6,"FALSE",-8.20610288675056
"913","A38","A",122,"interrogative",1,1,"1","1","455550","460421","A38,122","455.785355",6,6,"FALSE",-8.20610288675056
"914","A38","A",144,"imperative",1,0,"0","0","","","A38,144","542.564528",6,6,"TRUE",-8.20610288675056
"915","A38","A",169,"interrogative",1,1,"1","1","626387","634796","A38,169","633.76504",6,6,"FALSE",-8.20610288675056
"916","A38","A",170,"imperative",1,1,"0","1","635663","648009","A38,170","637.270639",6,6,"TRUE",-8.20610288675056
"917","A38","A",175,"declarative",1,NA,".",NA,".",".","A38,175",NA,6,6,"FALSE",-8.20610288675056
"918","A38","A",176,"declarative",1,NA,".",NA,".",".","A38,176",NA,6,6,"FALSE",-8.20610288675056
"919","A38","A",178,"declarative",1,0,"1","1","676104","677638","A38,178",NA,6,6,"FALSE",-8.20610288675056
"920","A38","A",179,"interrogative",1,0,"1","1","676104","677638","A38,179",NA,6,6,"FALSE",-8.20610288675056
"921","A38","A",180,"imperative",1,1,"0","1","693588","696724","A38,180","695.381454",6,6,"TRUE",-8.20610288675056
"922","A38","A",185,"imperative",1,1,"0","1","735363","737899","A38,185",NA,6,6,"TRUE",-8.20610288675056
"923","A38","A",186,"imperative",1,1,"0","1","735363","737899","A38,186",NA,6,6,"TRUE",-8.20610288675056
"924","A38","A",187,"imperative",1,1,"0","1","735363","737899","A38,187",NA,6,6,"TRUE",-8.20610288675056
"925","A38","A",189,"imperative",1,1,"0","1","735363","737899","A38,189",NA,6,6,"TRUE",-8.20610288675056
"926","A39","A",2,"imperative",1,0,"1","1","4314","11945","A39,2","1.133091",6,6,"TRUE",-8.20610288675056
"927","A39","A",5,"imperative",1,0,"1","1","4314","13523","A39,5","6.024004",6,6,"TRUE",-8.20610288675056
"928","A39","A",18,"declarative",1,0,"1","1","35145","36013","A39,18",NA,6,6,"FALSE",-8.20610288675056
"929","A39","A",21,"declarative",1,0,"1","1","65442","66977","A39,21",NA,6,6,"FALSE",-8.20610288675056
"930","A39","A",29,"imperative",1,0,"1","1","108552","119830","A39,29","109.246628",6,6,"TRUE",-8.20610288675056
"931","A39","A",30,"imperative",1,0,"1","1","108552","119830","A39,30",NA,6,6,"TRUE",-8.20610288675056
"932","A39","A",33,"imperative",1,0,"1","1","140517","148592","A39,33","141.422112",6,6,"TRUE",-8.20610288675056
"933","A39","A",62,"declarative",1,NA,".",NA,".",".","A39,62",NA,6,6,"FALSE",-8.20610288675056
"934","A39","A",63,"interrogative",1,NA,".",NA,".",".","A39,63",NA,6,6,"FALSE",-8.20610288675056
"935","A39","A",67,"declarative",1,0,"1","1","265308","271314","A39,67",NA,6,6,"FALSE",-8.20610288675056
"936","A39","A",68,"imperative",1,NA,".",NA,".",".","A39,68",NA,6,6,"TRUE",-8.20610288675056
"937","A39","A",69,"imperative",1,NA,".",NA,".",".","A39,69",NA,6,6,"TRUE",-8.20610288675056
"938","A39","A",70,"interrogative",1,0,"1","1","265308","271214","A39,70","271.197582",6,6,"FALSE",-8.20610288675056
"939","A39","A",72,"interrogative",1,0,"1","1","266710","271214","A39,72","276.283053",6,6,"FALSE",-8.20610288675056
"940","A39","A",79,"imperative",1,0,"1","1","293136","305949","A39,79","292.473405",6,6,"TRUE",-8.20610288675056
"941","A39","A",80,"imperative",1,NA,".",NA,".",".","A39,80",NA,6,6,"TRUE",-8.20610288675056
"942","A39","A",91,"imperative",1,0,"1","1","325635","335109","A39,91","324.566473",6,6,"TRUE",-8.20610288675056
"943","A39","A",94,"imperative",1,0,"1","1","325635","335109","A39,94","328.661441",6,6,"TRUE",-8.20610288675056
"944","A39","A",113,"declarative",1,1,"0","1","383360","394705","A39,113",NA,6,6,"FALSE",-8.20610288675056
"945","A39","A",114,"declarative",1,1,"0","1","383360","394705","A39,114",NA,6,6,"FALSE",-8.20610288675056
"946","A39","A",126,"interrogative",1,1,"0","1","466243","467911","A39,126","461.947503",6,6,"FALSE",-8.20610288675056
"947","A39","A",128,"imperative",1,0,"1","1","462906","466643","A39,128","464.176644",6,6,"TRUE",-8.20610288675056
"948","A39","A",172,"interrogative",1,NA,".",NA,"","","A39,172",NA,6,6,"FALSE",-8.20610288675056
"949","A39","A",173,"imperative",1,0,"0","0","","","A39,173","605.996155",6,6,"TRUE",-8.20610288675056
"950","A39","A",174,"imperative",1,0,"0","0","","","A39,174","607.619681",6,6,"TRUE",-8.20610288675056
"951","A39","A",175,"imperative",1,0,"0","0","","","A39,175","0",6,6,"TRUE",-8.20610288675056
"952","A4","A",1,"imperative",1,1,"1","1","3469","9408","A4,1","3.965499",12,12,"TRUE",-2.20610288675056
"953","A4","A",2,"imperative",1,1,"1","1","3469","9408","A4,2","5.543119",12,12,"TRUE",-2.20610288675056
"954","A4","A",10,"imperative",1,1,"1","1","17883","20820","A4,10",NA,12,12,"TRUE",-2.20610288675056
"955","A4","A",15,"imperative",1,1,"1","1","29362","37036","A4,15","28.717937",12,12,"TRUE",-2.20610288675056
"956","A4","A",19,"imperative",1,1,"0","1","38170","40306","A4,19","38.438532",12,12,"TRUE",-2.20610288675056
"957","A4","A",22,"imperative",1,1,"1","1","43109","48914","A4,22","44.804401",12,12,"TRUE",-2.20610288675056
"958","A4","A",26,"interrogative",1,1,"1","1","54987","60126","A4,26",NA,12,12,"FALSE",-2.20610288675056
"959","A4","A",27,"interrogative",1,1,"0","1","58524","69650","A4,27","57.486715",12,12,"FALSE",-2.20610288675056
"960","A4","A",29,"imperative",1,1,"1","1","64330","72338","A4,29","61.202424",12,12,"TRUE",-2.20610288675056
"961","A4","A",30,"imperative",1,1,"1","1","64330","72338","A4,30","62.863925",12,12,"TRUE",-2.20610288675056
"962","A4","A",31,"imperative",1,1,"1","1","64330","72338","A4,31","64.416263",12,12,"TRUE",-2.20610288675056
"963","A4","A",37,"interrogative",1,0,"0","0","","","A4,37","73.365757",12,12,"FALSE",-2.20610288675056
"964","A4","A",38,"imperative",1,1,"1","1","75408","79345","A4,38","76.116479",12,12,"TRUE",-2.20610288675056
"965","A4","A",39,"imperative",1,0,"1","1","79812","87620","A4,39","78.796153",12,12,"TRUE",-2.20610288675056
"966","A4","A",45,"imperative",1,0,"0","0","","","A4,45","92.887337",12,12,"TRUE",-2.20610288675056
"967","A4","A",52,"imperative",1,0,"0","0","","","A4,52","106.784632",12,12,"TRUE",-2.20610288675056
"968","A4","A",53,"imperative",1,0,"0","0","","","A4,53","109.302601",12,12,"TRUE",-2.20610288675056
"969","A4","A",73,"interrogative",1,0,"0","0","","","A4,73","154.211504",12,12,"FALSE",-2.20610288675056
"970","A4","A",75,"imperative",1,0,"1","1","159025","160893","A4,75","155.728446",12,12,"TRUE",-2.20610288675056
"971","A4","A",80,"imperative",1,1,"1","1","183449","194166","A4,80","182.721888",12,12,"TRUE",-2.20610288675056
